Probe_Set_ID	Gene_Symbol	Gene_name_1	Gene_name_2	Description	S_cerev_homol	log2_ratio_cdk8mut	log2_ratio_Æmed12	log2_ratio_Æmed15	log2_ratio_med17Æ50	log2_ratio_Æmed18	log2_ratio_Æmed20
1780142_at	SPBC16A3.02c	SPBC16A3.02c		mitochondrial peptidase	YMR152W	-0.1	-0.522222222	0.722222222	0	0.566666667	0.122222222
1772197_at	SPBC16A3.03c	lyn1		sequence orphan	NONE	0	0	-0.055555556	0	0	0
1778362_at	SPBC16A3.04	rsm25		mitochondrial ribosomal protein subunit Rsm25	YIL093C	0.144444444	0	0.055555556	0.175	0	0.022222222
1777680_at	SPBC16A3.05c	rae1		RNA export factor Rae1	YER107C	0	0	0	-0.55	0	0
1777160_at	SPBC16A3.06	SPBC16A3.06		tRNA specific adenosine deaminase	YGL243W	0	-0.177777778	0.244444444	0	0.133333333	-0.033333333
1776128_at	SPBC16A3.07c	nrm1		negative regulator of MBF	YNR009W	-0.266666667	-0.066666667	-0.755555556	-0.525	-0.311111111	-0.355555556
1770860_at	SPBC16A3.08c	SPBC16A3.08c		nuclear telomere cap complex subunit	YLR150W	0	0	0	-0.15	0.044444444	0
1772476_at	SPBC16A3.09c	ufd1		Cdc48-Ufd1-Npl4 complex component	YGR048W	0	-0.055555556	0.477777778	0.05	0.277777778	0
1775435_at	SPBC16A3.10	SPBC16A3.10		membrane bound O-acyltransferase (MBOAT)	YOR175C	0	-0.155555556	0.377777778	-0.225	0.033333333	0
1769382_at	SPBC16A3.11	eso1		sister chromatid cohesion protein Eso1		0	0	0	0.075	0	-0.022222222
1780225_at	SPBC16A3.12c	SPBC16A3.12c		triglyceride lipase-cholesterol esterase	YKL140W	0	-0.144444444	0.022222222	-0.15	0	0
1776126_at	SPBC16A3.13	meu7		alpha-amylase	NONE	0.311111111	0	0.188888889	-1.2	-1.122222222	-1.733333333
1780042_at	SPBC16A3.14	SPBC16A3.14		mitochondrial ribosomal subunit	YDR347W|YJR101W	0	-0.066666667	0.033333333	0.15	0.177777778	0
1773550_at	SPBC16A3.15c	nda2		tubulin alpha 1	YML085C|YML124C	0	0	-0.533333333	-0.375	0	0
1776637_at	SPBC16A3.16	SPBC16A3.16		mitochondrial inner membrane protein	YJR034W	0.477777778	0.644444444	0.544444444	0.7	0.555555556	0.488888889
1778022_at	SPBC16A3.17c	SPBC16A3.17c		membrane transporter	YBR293W|YCL069W|YGR224W|YPR198W|YPR198W	0.388888889	0	0.177777778	-0.2	-0.366666667	0
1772106_at	SPBC16A3.18	cip1		RNA-binding protein Cip1	YBL051C	0.066666667	0	0.611111111	-0.1	0.422222222	0.211111111
1778264_at	SPBC16A3.19	SPBC16A3.19		histone acetyltransferase complex subunit	YNL136W	0	0	0	0.2	0.422222222	0.033333333
1776575_at	SPBC16C6.01c	SPBC16C6.01c	SPBC543.11c		NONE	0.033333333	0	0	0.15	0	0
1779771_at	SPBC16C6.02c	vps1302	vps13b	chorein homolog	YLL040C	-0.211111111	-0.133333333	0.288888889	0.6	0.1	0
1779421_at	SPBC16C6.03c	SPBC16C6.03c		sequence orphan	NONE	0	0	0.755555556	0.85	0.433333333	0
1772578_at	SPBC16C6.04	SPBC16C6.04		sequence orphan	NONE	0	0	0.555555556	-0.05	0.244444444	0
1776739_at	SPBC16C6.05	SPBC16C6.05		translation initiation factor	YJR014W	0	-0.066666667	-0.044444444	0.2	0	-0.066666667
1771699_at	SPBC16C6.06	pep1	vps10	sorting receptor for CPY	YBL017C|YIL173W|YJL222W|YNR065C	0	-0.055555556	0.477777778	0.1	0.055555556	0
1775204_at	SPBC16C6.07c	rpt1		19S proteasome regulatory subunit Rpt1	YKL145W	0	0	0	0	0.211111111	0
1779056_at	SPBC16C6.08c	qcr6		ubiquinol-cytochrome-c reductase complex subunit 8	YFR033C	0	0	-0.255555556	0.1	0	-0.133333333
1774034_at	SPBC16C6.09	ogm4	oma4	protein O-mannosyltransferase Ogm4	YJR143C	-0.277777778	0	-0.177777778	0	0.055555556	0.022222222
1777058_at	SPBC16C6.10	chp2		chromodomain protein 2	NONE	0.044444444	0	0.455555556	1.625	0.766666667	0.355555556
1774603_at	SPBC16C6.11	rpl3201	rpl32-1	60S ribosomal protein L32	YBL092W	0	0	0	-0.075	0.011111111	0
1776684_at	SPBC16C6.12c	SPBC16C6.12c		Las1-like protein	YKR063C	-0.1	-0.088888889	-0.333333333	0.825	0	0
1771516_at	SPBC16C6.13c	sec27		coatomer beta' subunit	YGL137W	0	0	0	-0.175	0	0
1779997_at	SPBC16D10.01c	SPBC16D10.01c	SPBC418.03c	TPR repeat protein	YDR161W	-0.188888889	-0.077777778	-0.5	0.9	0.144444444	0
1774956_at	SPBC16D10.02	trm11		tRNA (guanosine) methyltransferase	YOL124C	0	-0.211111111	-0.222222222	0.35	0	-0.133333333
1777957_at	SPBC16D10.03	pgp2		O-sialoglycoprotein endopeptidase	YKR038C	-0.055555556	0	0.133333333	0.6	0.144444444	0
1774630_at	SPBC16D10.04c	dna2		DNA replication helicase Dna2	YHR164C	0	-0.066666667	0.488888889	0.3	0.222222222	0.055555556
1775865_at	SPBC16D10.05	mok13		"alpha-1,3-glucan synthase"	NONE	-0.355555556	0	1.077777778	0.3	0.077777778	0.077777778
1769545_at	SPBC16D10.06	SPBC16D10.06		ZIP zinc transporter domain	YGL255W|YLR130C	0.044444444	0.044444444	-0.344444444	-1.85	-1.366666667	-0.722222222
1771676_at	SPBC16D10.07c	sir2		Sir2 family histone deacetylase Sir2	YDL042C|YOL068C	0	-0.255555556	-0.544444444	-0.225	-0.544444444	-0.622222222
1780108_at	SPBC16D10.08c	SPBC16D10.08c		heat shock protein	YLL026W	0.311111111	0.222222222	0.722222222	-0.35	1.077777778	0.688888889
1779685_at	SPBC16D10.09	pcn1	pcn	PCNA	YBR088C	0	-0.111111111	-0.277777778	0	0.022222222	0
1772046_at	SPBC16D10.10	SPBC16D10.10		tRNA specific adenosine deaminase subunit	YJL035C	-0.055555556	-0.666666667	-0.455555556	-0.55	0	-0.122222222
1776237_at	SPBC16D10.11c	rps1801	rps18-1	40S ribosomal protein S18	YDR450W|YML026C	0	0	0	0	0	0
1776677_at	SPBC16E9.01c	SPBC16E9.01c	SPBP16F5.09c	sequence orphan	NONE	-0.266666667	0	0.533333333	0	0	0.1
1779953_at	SPBC16E9.02c	SPBC16E9.02c		CUE domain protein	YOR042W	0	-0.266666667	0	0.25	0.144444444	0
1770794_at	SPBC16E9.03c	SPBC16E9.03c		conserved fungal protein	YIL157C	0.1	0	0	-0.225	0	-0.088888889
1773447_at	SPBC16E9.05	erg6		delta-sterol C-methyltransferase	YML008C	0	0	0	0	0.077777778	0
1770310_at	SPBC16E9.06c	uvi31		BolA domain	YAL044W-A	0	0	0	0	0	-0.266666667
1770368_at	SPBC16E9.07	SPBC16E9.07		sequence orphan	NONE	-0.177777778	-0.166666667	0	0.725	0	-0.2
1771411_at	SPBC16E9.08	mcp4		meiosis specific coiled-coil protein Mcp4	NONE	0	0	0.055555556	0	-0.066666667	-0.088888889
1776274_at	SPBC16E9.09c	SPBC16E9.09c		emp24 family	YGL002W|YHR110W	0	0	0	-0.05	0.022222222	0
1780189_at	SPBC16E9.10c	SPBC16E9.10c		AAA family ATPase	YLL034C	-0.333333333	-0.088888889	0	0.225	0	0
1776691_at	SPBC16E9.11c	pub3		ubiquitin-protein ligase (E3)	YER125W	-0.566666667	0.066666667	0.488888889	-0.4	0.011111111	0.111111111
1771096_at	SPBC16E9.12c	pab2		poly(A) binding protein Pab2	YIR001C	-0.4	0	-0.455555556	-0.275	0	0.1
1773877_at	SPBC16E9.13	ksp1	ppk20	serine/threonine protein kinase Ksp1	YHR082C	0.255555556	0.066666667	0.411111111	-0.4	0	0.188888889
1769508_at	SPBC16E9.14c	SPBC16E9.14c		cation efflux family	YNR039C	-0.144444444	-0.066666667	-0.3	0.3	0.111111111	0
1777323_at	SPBC16E9.15	SPBC16E9.15		small protein conserved in human and D. melanogaster	NONE	-0.055555556	-0.066666667	0.1	0.575	0.611111111	0.211111111
1770422_at	SPBC16E9.16c	SPBC16E9.16c		sequence orphan	NONE	0.666666667	1.088888889	4.577777778	-0.725	2.366666667	1.644444444
1769835_at	SPBC16E9.17c	rem1		meiosis-specific cyclin Rem1	NONE	0	0	0.311111111	0	0	0
1778114_at	SPBC16E9.18	SPBC16E9.18	SPBC1E8.01	phosphatidylserine decarboxylase	YNL169C	0	0	0.266666667	0	0.044444444	0
1776331_at	SPBC16E9.19	SPBC16E9.19		dubious	NONE	-0.5	0	0	-0.1	-0.322222222	0
1771537_at	SPBC16G5.01	rpn12	"mts3,SPBC342.07"	19S proteasome regulatory subunit Rpn12	YFR052W	0	-0.333333333	0	0.25	0.366666667	0.022222222
1777792_at	SPBC16G5.02c	SPBC16G5.02c		ribokinase	YCR036W	0	-0.322222222	0.044444444	-0.175	0	-0.166666667
1779683_at	SPBC16G5.03	SPBC16G5.03		zinc finger protein	NONE	0	-0.177777778	0.988888889	1.25	0.855555556	0.233333333
1771238_at	SPBC16G5.04	mrpl23		mitochondrial ribosomal protein subunit L13	YOR150W	0	0	0	0.4	0.022222222	0
1777139_at	SPBC16G5.05c	SPBC16G5.05c		MSP domain	YBL091C-A|YER120W	0	0	0	-0.175	0	0
1777483_at	SPBC16G5.06	SPBC16G5.06		sequence orphan	NONE	-0.1	-0.288888889	0.022222222	0.35	0	-0.033333333
1777540_at	SPBC16G5.07c	SPBC16G5.07c		prohibitin	NONE	0	0	0.322222222	0.125	0.1	0
1774008_at	SPBC16G5.08	trp4		phosphoribosylanthranilate transferase Trp4	YDR354W	-0.333333333	0	0.044444444	0	-0.211111111	0
1772028_at	SPBC16G5.09	SPBC16G5.09		serine carboxypeptidase	YGL203C	0	0	-0.1	0.075	0	0
1775447_at	SPBC16G5.10	SPBC16G5.10		exosome subunit	YDL111C	-0.222222222	-0.677777778	-0.277777778	0.125	-0.111111111	-0.277777778
1771637_at	SPBC16G5.11c	bag101	"bag1-a,bag1"	BAG-family	YIL016W	0	-0.166666667	0	0.075	0.477777778	0.166666667
1775561_at	SPBC16G5.12c	top3		DNA topoisomerase III	YLR234W	-1.322222222	0	0	0	-0.122222222	0.033333333
1774640_at	SPBC16G5.13	SPBC16G5.13		sequence orphan	NONE	0.088888889	0	-0.066666667	0	-0.144444444	0
1771739_at	SPBC16G5.14c	rps3		40S ribosomal protein S3	YNL178W	0	0.066666667	0.022222222	-0.125	0.066666667	0.033333333
1769824_at	SPBC16G5.15c	fkh2		fork head transcription factor Fkh2	YIL131C|YNL068C	-0.555555556	0	0.1	0	0.255555556	0.044444444
1774188_at	SPBC16G5.16	SPBC16G5.16		transcription factor	NONE	0	0	0	-0.6	0	0
1771663_at	SPBC16G5.17	SPBC16G5.17		transcription factor	NONE	0	-0.055555556	0.288888889	0.525	0.166666667	0.066666667
1773655_at	SPBC16G5.18	erg24		C-14 sterol reductase Erg24	YNL280C	0.077777778	0	0.077777778	-0.2	-0.122222222	-0.055555556
1774144_at	SPBC16G5.19	SPBC16G5.19		sequence orphan	NONE	0	0	0	0	0	0
1776674_at	SPBC16H5.02	pfk1		6-phosphofructokinase	YGR240C|YMR205C	0	0.011111111	0.011111111	0	0.055555556	0.033333333
1778471_at	SPBC16H5.03c	fub2	uba2	SUMO E1-like activator enzyme Fub2	YDR390C	0.1	0	0.111111111	0.2	0.1	-0.088888889
1778657_at	SPBC16H5.04	SPBC16H5.04		mitochondrial membrane protein	YBR106W	0	0	-0.155555556	0	0	0
1774494_at	SPBC16H5.05c	cyp7	cwf27	cyclophilin	YPL064C	0	-0.511111111	0.066666667	0.7	0.533333333	0
1771163_at	SPBC16H5.06	rip1		ubiquinol-cytochrome-c reductase complex subunit 5	YEL024W	-0.077777778	0	0	0.05	-0.066666667	-0.033333333
1773647_at	SPBC16H5.07c	ppa2		serine/threonine protein phosphatase Ppa2	YDL134C|YDL188C	-0.155555556	0	0	-0.275	0.211111111	0
1779894_at	SPBC16H5.08c	SPBC16H5.08c		AAA family ATPase	YER036C	0	0	0	-0.3	-0.122222222	0
1779300_at	SPBC16H5.09c	SPBC16H5.09c		glycosyl transferase family 15	YBR199W|YBR205W|YDR483W|YJL139C|YKR061W|YOR099W|YPL053C	-0.366666667	0	-0.144444444	0.15	-0.211111111	0
1769898_at	SPBC16H5.10c	prp43		DEAH-box family RNA helicase Prp43	YGL120C	-0.233333333	-0.055555556	-0.844444444	0.6	0.033333333	0
1770553_at	SPBC16H5.11c	skb1	rmt5	arginine N-methyltransferase	YBR133C	0	0	-0.177777778	-0.625	0	0
1772918_at	SPBC16H5.12c	SPBC16H5.12c		calcineurin-like phosphoesterase	NONE	0	0	0.177777778	0.25	0.444444444	0.111111111
1776652_at	SPBC16H5.13	SPBC16H5.13		WD repeat protein	NONE	0	0	0.411111111	0.4	0.233333333	0
1772859_at	SPBC16H5.14c	SPBC16H5.14c	SPBC21H7.08	short chain dehydrogenase	YDL114W|YLR426W	-0.055555556	0	0	0.275	0.033333333	-0.033333333
1775267_at	SPBC16H5.15	SPBC16H5.15		sequence orphan	NONE	0.188888889	0	0.144444444	0.225	0.088888889	-0.144444444
1778562_at	SPBC1703.01c	SPBC1703.01c	SPBP4H10.22c	exosome subunit	YBR257W	-0.077777778	-0.444444444	-0.222222222	0.7	0.1	-0.077777778
1775779_at	SPBC1703.02	SPBC1703.02		ARID domain		0	-0.266666667	-0.222222222	0	0	-0.022222222
1776920_at	SPBC1703.03c	SPBC1703.03c		conserved yeast protein	YDL063C	-0.055555556	-0.077777778	-0.911111111	0.125	0	-0.333333333
1779721_at	SPBC1703.04	mlh1		MutL family	YMR167W	-0.311111111	-0.555555556	0	0.6	0	-0.366666667
1777685_at	SPBC1703.05	SPBC1703.05		protein kinase (RIO family)	YNL207W	0	-0.055555556	0	1.15	0.311111111	0
1780111_at	SPBC1703.06	pof10		F-box protein	YML088W	0	0	0.255555556	0.4	0.3	0
1775032_at	SPBC1703.07	SPBC1703.07		ATP citrate synthase	NONE	0	0	0	-0.45	0	0
1771601_at	SPBC1703.08c	SPBC1703.08c		5-formyltetrahydrofolate cyclo-ligase	YER183C	0.733333333	0	0	0	0.077777778	-0.222222222
1777770_at	SPBC1703.09	SPBC1703.09		coiled-coil	NONE	0	-0.144444444	0	0.5	0.288888889	0
1778430_at	SPBC1703.10	ypt1		GTPase Ypt1	YFL038C	0	0	0	0	0.111111111	0
1772411_at	SPBC1703.11	SPBC1703.11		conserved eukaryotic protein	NONE	-0.077777778	-0.6	0	0.25	0	-0.1
1771481_at	SPBC1703.12	ubp9		ubiquitin C-terminal hydrolase activity	YBL067C|YER098W	0	0	0.422222222	-0.275	0	0
1776072_at	SPBC1703.13c	SPBC1703.13c		mitochondrial carrier	YER053C|YJR077C	0	0	0	-0.25	-0.077777778	-0.077777778
1777380_at	SPBC1703.14c	top1		DNA topoisomerase I	YOL006C	0	0	0	0.125	0.1	0
1773746_at	SPBC1703.15c	vps33	SPBC2A9.01c	sec1 family	YLR396C	0	0	0.033333333	0.225	0.355555556	0
1778448_at	SPBC1706.01	tea4	wsh3	tip elongation aberrant protein Tea4	YAR014C	0.044444444	0	-0.255555556	-0.5	0	0
1770509_at	SPBC1706.02c	SPBC1706.02c		pseudogene		0	0	1.355555556	0	0	0
1770465_at	SPBC1706.03	fzo1	SPBC839.01	mitochondrial fusion GTPase protein	YBR179C	0	-0.055555556	0.1	0.55	0.366666667	0
1773038_at	SPBC1709.01	chs2	SPBC1734.17	chitin synthase II	YBR038W|YNL192W	0.255555556	0	0.166666667	-0.3	-0.111111111	-0.244444444
1777423_at	SPBC1709.02c	SPBC1709.02c	SPBC1734.18c	valine-tRNA ligase	YGR094W	0	0	0	-0.375	0	0
1775259_at	SPBC1709.03	SPBC1709.03		conserved fungal protein	NONE	0	-0.055555556	0	0.075	0.055555556	0
1773215_at	SPBC1709.04c	cyp3		cyclophilin	NONE	0.1	0	0.322222222	0	0.066666667	-0.033333333
1774734_at	SPBC1709.05	sks2	hsc1	heat shock protein 70 family	YDL229W|YNL209W	0	0	0.022222222	-0.05	0.066666667	0
1773392_at	SPBC1709.06	SPBC1709.06		tRNA dihydrouridine synthase	YNR015W	0.155555556	0	0.511111111	0	-0.044444444	-0.055555556
1773530_at	SPBC1709.07	erg27		3-keto sterol reductase	YLR100W	-0.077777778	-0.122222222	0	-0.275	0	0
1771796_at	SPBC1709.08	cft1		cleavage factor one Cft1	YDR301W	0	0	0	0	0.055555556	0
1773679_at	SPBC1709.09	SPBC1709.09		mitochondrial translation termination factor	YHR038W	0	-0.066666667	0	0.45	0	-0.1
1773298_at	SPBC1709.10c	SPBC1709.10c		metallochaperone	YNL259C	0.033333333	0	0.233333333	0.625	0.255555556	0.055555556
1777205_at	SPBC1709.11c	png2		zinc finger protein	YHR090C|YNL097C|YOR064C	0	-0.066666667	0.211111111	0.6	0.466666667	0.022222222
1776579_at	SPBC1709.12	rid1		GTPase binding protein Rid1	NONE	-0.522222222	-0.377777778	-0.377777778	-0.2	-0.866666667	-0.388888889
1769417_at	SPBC1709.13c	SPBC1709.13c		lysine methyltransferase	YHL039W|YPL208W	0	-0.055555556	-0.066666667	-0.075	0	-0.077777778
1773757_at	SPBC1709.14	SPBC1709.14		peptide N-glycanase	YPL096W	0	0	0.166666667	-0.975	-0.266666667	-0.144444444
1769728_at	SPBC1709.15c	cft2		cleavage factor two Cft2	YLR115W	0	0	0	0.125	0	0
1778916_at	SPBC1709.16c	SPBC1709.16c		conserved protein (mainly bacterial fungal and plant)	NONE	0	-0.177777778	0.544444444	0	0.1	0
1778941_at	SPBC1709.17	SPBC1709.17		folylpolyglutamate synthase	YOR241W	0	0	0.066666667	-0.1	-0.144444444	-0.3
1775143_at	SPBC1709.18	tif452	SPBC409.01	translation initiation factor	YOL139C	0	-0.211111111	0	0	0	-0.044444444
1769983_at	SPBC1709.19c	SPBC1709.19c		conserved NifU-like protein	YKL040C	0	-0.422222222	0	0.75	0.488888889	0
1779463_at	SPBC1709.20	SPBC1709.20		RNase P and RNase MRP subunit	YBL018C	-0.088888889	-0.288888889	-0.055555556	0	-0.488888889	-0.244444444
1774636_s_at	SPBC1711.01c	matmi_1	matmi	mating-type m-specific polypeptide mi	NONE	0	0	0.844444444	0	0	0
1773797_s_at	SPBC1711.02	matmc_1	matmc	mating-type m-specific polypeptide mc	NONE	-0.211111111	-0.977777778	0.766666667	0	0.733333333	0.055555556
1769957_at	SPBC1711.03	SPBC1711.03		conserved eukaryotic protein	YKL207W	-0.244444444	-0.688888889	0	0.05	0.033333333	0
1774344_at	SPBC1711.04	SPBC1711.04		methylenetetrahydrofolate reductase	YKR080W	0	0	0	0.4	0	0
1773625_at	SPBC1711.05	SPBC1711.05		chaperone	YKR092C	0	0	-0.766666667	-0.15	0	0
1773113_at	SPBC1711.06	rpl401	"rpl4-1,rpl4"	60S ribosomal protein L2	YBR031W|YDR012W	0	0	0	0	0.022222222	0
1778559_at	SPBC1711.07	SPBC1711.07		WD repeat protein	YMR131C	-0.022222222	0	-0.733333333	0.675	0	-0.033333333
1776286_at	SPBC1711.08	SPBC1711.08		chaperone activator	YDR214W	0	0	0	-0.2	0.3	0.133333333
1772799_at	SPBC1711.09c	SPBC1711.09c		hypothetical protein	YKR088C	0.077777778	0	0	-0.075	-0.088888889	-0.066666667
1776380_at	SPBC1711.10c	npl4		Cdc48-Ufd1-Npl4 complex component	YBR170C	0.055555556	0	0.444444444	-0.15	0.4	0.344444444
1774989_at	SPBC1711.11	SPBC1711.11		PX domain protein	YJL036W	0	-0.177777778	1.433333333	-0.025	0.488888889	0
1770598_at	SPBC1711.12	SPBC1711.12		dipeptidyl peptidase	NONE	0.022222222	0	0.055555556	0.05	0.066666667	0
1779052_at	SPBC1711.13	his2		histidinol dehydrogenase His2	YCL030C	0	0	0	-0.575	-0.044444444	0
1771704_at	SPBC1711.14	rec15		meiotic recombination protein Rec15	NONE	0.3	0	0.844444444	0.875	0.8	0
1778285_at	SPBC1711.15c	SPBC1711.15c		dubious	NONE	1.266666667	0.4	0.233333333	2.225	1.555555556	0.422222222
1771053_at	SPBC1711.16	SPBC1711.16		WD repeat protein	YLR196W	-0.155555556	-0.066666667	-0.366666667	0.85	0.088888889	0
1774283_at	SPBC1711.17	prp16	SPBC17G9.01	ATP-dependent	YKR086W	-0.1	0	0.288888889	0	0	0
1773338_at	SPBC1718.01	pop1	"ste16,SPBC2G2.18"	F-box protein	YFL009W	-0.477777778	0.233333333	0.133333333	0.35	-0.133333333	0.144444444
1777894_at	SPBC1718.02	hop1		horma domain protein	YIL072W	0	0	0	0	1.4	0
1773299_at	SPBC1718.03	ker1		RNA polymerase I transcription factor subunit Ker1	YDR156W	0	0	-0.322222222	0.4	0	-0.077777778
1775206_at	SPBC1718.04	SPBC1718.04		glycerol-3-phosphate O-acyltransferase	YBL011W|YKR067W	0	-0.122222222	0	-0.15	0.233333333	0
1777996_at	SPBC1718.05	trs31		TRAPP	YKR068C	-0.5	0	0	-0.15	0.033333333	0.522222222
1773217_at	SPBC1718.06	msp1	mgm1	mitochondrial GTPase Msp1	YOR211C	0	-0.155555556	0.488888889	0.65	0.322222222	0
1777167_at	SPBC1718.07c	zfs1	moc4	zinc finger protein	NONE	0.155555556	0.044444444	0.333333333	0.05	0.122222222	0
1776382_at	SPBC1734.01c	SPBC1734.01c	SPBC337.17c	RNA-binding protein	YDR365C	-0.455555556	-0.444444444	-0.833333333	0.775	0	-0.111111111
1778517_at	SPBC1734.02c	cdc27	SPBC337.18c	DNA polymerase delta subunit Cdc27	YJR043C	-0.044444444	-0.344444444	0	0.125	0.088888889	-0.122222222
1775646_at	SPBC1734.03	SPBC1734.03	SPBC337.19	dihydropteroate synthase/2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase/dihydroneopterin aldolase	YNL256W	-0.055555556	-0.5	-0.066666667	-0.075	0	-0.077777778
1771483_at	SPBC1734.04	SPBC1734.04	SPBC337.20	"alpha-1,6-mannosyltransferase complex subunit"	YEL036C|YML115C|YPL050C	-0.444444444	0	0	0.15	0.211111111	0.077777778
1775365_at	SPBC1734.05c	spf31		DNAJ domain protein	NONE	0	-0.244444444	0.2	-0.1	0.044444444	-0.188888889
1777594_at	SPBC1734.06	rhp18		RAD18 homolog Rhp18	YCR066W	-0.211111111	-0.755555556	-0.455555556	0.5	0	-0.033333333
1770176_at	SPBC1734.07c	SPBC1734.07c		TRAPP	YDR108W	0	0	-0.222222222	0	-0.055555556	-0.033333333
1773570_at	SPBC1734.08	SPBC1734.08		STAM like protein	YHL002W	0	0	1.244444444	0.275	0.755555556	0.322222222
1775684_at	SPBC1734.09	SPBC1734.09		NST UDP-N-acetylglucosamine transporter	YEL004W	-0.044444444	0.055555556	0	0	-0.2	0
1773735_at	SPBC1734.10c	SPBC1734.10c		mRNA processing protein	YJR141W	0	0	0	0	0.233333333	0
1771903_at	SPBC1734.11	SPBC1734.11		chaperone regulator	YNL064C	0	0.044444444	0	0	0.166666667	0.077777778
1777062_at	SPBC1734.12c	alg12		"dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase Alg12"	YNR030W	0	-0.255555556	0	0	0.055555556	0
1778970_at	SPBC1734.13	atp3		F1-ATPase gamma subunit	YBR039W	0	0	0	-0.175	0	0
1770833_at	SPBC1734.14c	suc1		cyclin-dependent protein kinase regulatory subunit Suc1	YBR135W	0.144444444	0	-0.222222222	0.3	0	0
1769436_at	SPBC1734.15	brd1		bromodomain protein	YKR008W	0	-0.166666667	0	0	0	-0.033333333
1771797_at	SPBC1734.16c	pst3		SIN3 family co-repressor	YOL004W	-0.411111111	0	-0.133333333	-0.075	-0.033333333	0.033333333
1773438_at	SPBC1773.01	SPBC1773.01		striatin homolog	YMR029C	0	0	0	0.5	0.488888889	0.1
1771592_at	SPBC1773.02c	SPBC1773.02c		thioredoxin peroxidase	YIL010W	0	-0.733333333	0	-0.325	0	0
1770630_at	SPBC1773.03c	SPBC1773.03c		aminotransferase	NONE	-0.111111111	0.077777778	0.866666667	-1.025	-1.2	-0.155555556
1772889_at	SPBC1773.04	SPBC1773.04		cinnamoyl-CoA reductase	YDR541C|YGL039W|YGL157W|YOL151W	-0.055555556	-0.477777778	-0.888888889	-0.8	-0.622222222	-0.233333333
1778298_at	SPBC1773.05c	tms1		hexitol dehydrogenase	YDL246C|YJR159W|YLR070C	0.1	0	1.5	-0.325	-0.433333333	-0.111111111
1771754_at	SPBC1773.06c	SPBC1773.06c		alcohol dehydrogenase	NONE	1.544444444	0.733333333	1.066666667	0	0.022222222	-0.333333333
1776000_at	SPBC1773.07c	sbp1	yrb1	RanBP1	YDR002W	0	0	-0.255555556	0	0.188888889	0.022222222
1773021_at	SPBC1773.08c	SPBC1773.08c		mannosyltransferase complex subunit	YIL085C|YNL029C	0	0	0	0	-0.622222222	-0.033333333
1771094_at	SPBC1773.09c	mug184		meiotically upregulated gene Mug184	NONE	0.533333333	1.144444444	0	-0.275	-0.288888889	0
1772428_at	SPBC1773.10c	SPBC1773.10c		asparagine-tRNA ligase	YHR019C	0	0	-0.7	-0.7	-0.088888889	-0.033333333
1769536_at	SPBC1773.11c	SPBC1773.11c		CDC50 domain protein	YCR094W|YNL323W|YNR048W	0.188888889	0.333333333	-0.355555556	0	0.033333333	0.066666667
1778558_at	SPBC1773.12	SPBC1773.12		transcription factor	NONE	1.888888889	1.466666667	1.466666667	0.5	-1.677777778	-1.444444444
1777862_at	SPBC1773.13	SPBC1773.13		aromatic aminotransferase	YGL202W|YHR137W	1.011111111	0.655555556	0.4	-0.5	-1.533333333	-1.3
1771093_at	SPBC1773.14	arg7		argininosuccinate lyase	YHR018C	-0.833333333	-1.222222222	-2.3	-1.2	-2.211111111	-1.533333333
1774032_at	SPBC1773.15	SPBC1773.15		membrane transporter	YJR152W|YLR004C	-0.144444444	-0.344444444	-1.022222222	-0.325	-1.422222222	-0.755555556
1775196_at	SPBC1773.16c	SPBC1773.16c		transcription factor	NONE	0	-0.333333333	-1.233333333	-0.175	-0.666666667	-0.4
1769567_at	SPBC1773.17c	SPBC1773.17c	SPBP26C9.01c	hydroxyacid dehydrogenase	YNL274C	-0.044444444	-0.844444444	-1.933333333	-0.9	-1.1	-0.322222222
1777597_at	SPBC1778.01c	zuo1	"mpp11,SPBC30D10.01"	zuotin	YGR285C	0	0	0	0	0	0
1775100_at	SPBC1778.02	rap1		telomere binding protein Rap1	YNL216W	-0.233333333	-0.711111111	0.077777778	0.225	0.277777778	0
1776266_at	SPBC1778.03c	SPBC1778.03c		NADH pyrophosphatase	YGL067W	0.111111111	0	0.555555556	0.075	0.633333333	0.3
1773533_at	SPBC1778.04	spo6		Spo4-Spo6 kinase complex regulatory subunit Spo6	YDR052C	1.822222222	1.888888889	0.155555556	0	0.255555556	-0.133333333
1777070_at	SPBC1778.05c	SPBC1778.05c		sequence orphan	NONE	-1.6	0.433333333	-0.211111111	0	-0.077777778	0.311111111
1777076_at	SPBC1778.06c	fim1		fimbrin	YDR129	0	0	0	0	0.066666667	0
1773324_at	SPBC1778.07	SPBC1778.07		methyltransferase	YMR209C|YNL092W	0	0	0	0	0	-0.033333333
1777844_at	SPBC1778.08c	arc3	arc21	ARP2/3 actin-organizing complex subunit Arc21	YLR370C	0.055555556	0	0	0	0	0
1779798_at	SPBC1778.09	SPBC1778.09		GTPase activating protein	NONE	0	0	-0.211111111	0.3	0.2	0.066666667
1773803_at	SPBC1778.10c	ppk21	SPBC4C3.11	serine/threonine protein kinase Ppk21	YDR490C|YOL100W	-0.211111111	-0.055555556	-0.144444444	-0.175	0.022222222	0
