# Supplementary Dataset S11. This tab delmited table contains the results of the eQTL linkage results of the 6464 sense traits at 5% FDR.
#
# This tab delmited table is the results of the eQTL linkage results
# of the 6464 sense traits at 5% FDR. Each row correspond
# to one linkage between a expression trait (gene)its eQTL. When 
# a trait was linked to more several locus correlated more than 0.8
# we considered that it corresponded to a single QTL, which position
# could not be determined. they were regroup.
# Here each row correpond to a group and the different location 
# of the grouped QTL are separated with coma. 
#
# First field is the name of sense trait (target)
# Next 3 fields are the coordinate of the QTL as a
#  genomic interval. Note that each QTL is considered
#  as spanning in between the first non linked variant.
# next field is an indicater of whether the linkage correspong to 
#  a cis or a trans linakge.
# Next field indicate the strongest candiate regulator as this locus
#  predicted unsing correlation between the trait and the regulator
#  candidate. "NA" correspond to missing values.
# Next indicate wether the putative 
#  regulator is a coding or non-coding genes
#  "NA" correspond to missing values.
# 
# if you have questions mail: 
# mathieu.clement-ziza(at)uni-koeln.de
# andreas.beyer(at)uni-koeln.de
# j.bahler(at)ucl.ac.uk
#
target	chromosome	start	end	qtl_type	putative_regulator	regulator_type
SPNCRNA.1477	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.1483	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.1484	chromosome_3	2087770	2104480	trans	SPCC576.13	coding
SPNCRNA.1485	chromosome_1	1850614	1867289	trans	SPAP11E10.02c	coding
SPNCRNA.1485	chromosome_1	2452020	2456452	trans	SPAC32A11.03c	coding
SPNCRNA.1486	chromosome_3	423984	455991	trans	SPCC4G3.12c	coding
SPNCRNA.1488	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.1489	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.1491	chromosome_3	2101294	2119802	trans	SPCC576.13	coding
SPNCRNA.1492	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1493	chromosome_1	2925637	3456618	trans	SPNCRNA.885	non_coding
SPNCRNA.1495	chromosome_1	3321289	3557103	trans	SPNCRNA.909	non_coding
SPNCRNA.1496	chromosome_1	3315647	3326503	trans	SPAC2E1P5.02c	coding
SPNCRNA.1496	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1498	chromosome_1	3440649	3557103	trans	SPAC3A11.04	coding
SPNCRNA.1499	chromosome_1	3440649	3556754	trans	SPAC1B1.02c	coding
SPNCRNA.15	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.1501	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1503	chromosome_1	2810876	3326503	trans	SPNCRNA.885	non_coding
SPNCRNA.1505	chromosome_3	2087770	2123837	trans	SPCC126.02c	coding
SPNCRNA.1507	chromosome_3	2078298	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1508	chromosome_1,chromosome_1	2665053,4602196	2926804,4949138	trans	SPNCRNA.1017	non_coding
SPNCRNA.1512	chromosome_3	2087770	2119802	trans	SPCC576.13	coding
SPNCRNA.1516	chromosome_1	2925637	3318540	trans	SPNCRNA.873	non_coding
SPNCRNA.1519	chromosome_3	2101294	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1523	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1524	chromosome_1,chromosome_1	2661698,4602196	2926804,4949138	trans	SPAC6F6.11c	coding
SPNCRNA.1529	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.1532	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1533	chromosome_1	2810876	2955088	trans	SPNCRNA.209	non_coding
SPNCRNA.1534	chromosome_3	2117330	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1539	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1540	chromosome_3	2087770	2101881	trans	SPCC576.13	coding
SPNCRNA.1542	chromosome_2	2311107	2316554	trans	SPBC12D12.09	coding
SPNCRNA.1543	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1547	chromosome_2	1546908	1685885	trans	SPBC19C2.04c	coding
SPNCRNA.1548	chromosome_1,chromosome_1	2810876,3315647	2813185,3326503	trans	SPAC2E1P5.02c	coding
SPNCRNA.1550	chromosome_2	2592354	2805722	cis	SPNCRNA.1550	NA
SPNCRNA.1551	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.1553	chromosome_1	2925637	2950891	trans	SPNCRNA.861	non_coding
SPNCRNA.1554	chromosome_1	4135582	4141458	trans	SPNCRNA.963	non_coding
SPNCRNA.1556	chromosome_3	2101294	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1557	chromosome_1,chromosome_1	2665053,4602196	2926804,4949138	trans	SPNCRNA.1017	non_coding
SPNCRNA.1557	chromosome_3	2078298	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1561	chromosome_1	3440649	3919690	trans	SPNCRNA.944	non_coding
SPNCRNA.1562	chromosome_1,chromosome_1	2665053,4323910	2926804,4949138	trans	SPAC6F6.11c	coding
SPNCRNA.1563	chromosome_3	2102509	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1564	chromosome_2	2311107	2316554	trans	SPBC12D12.06	coding
SPNCRNA.1565	chromosome_1	2810876	2813185	trans	SPAC1B2.06	coding
SPNCRNA.1566	chromosome_1	2925637	3456618	trans	SPNCRNA.873	non_coding
SPNCRNA.1569	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1570	chromosome_3	2087770	2119802	trans	SPCC576.13	coding
SPNCRNA.1571	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.1572	chromosome_3	2084276	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1573	chromosome_3	2101294	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1574	chromosome_1	3443342	3556754	trans	SPAC1B1.02c	coding
SPNCRNA.1577	chromosome_2	3839530	3868726	trans	SPBC23E6.10c	coding
SPNCRNA.1579	chromosome_1	2665053	3318540	trans	SPNCRNA.887	non_coding
SPNCRNA.1579	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1581	chromosome_1	2925637	2950891	trans	SPNCRNA.862	non_coding
SPNCRNA.1586	chromosome_1	3554341	3745990	trans	SPAC17G6.12	coding
SPNCRNA.1586	chromosome_3	2117330	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1587	chromosome_3	2078298	2104480	trans	SPCPB1C11.03	coding
SPNCRNA.1588	chromosome_1	2925637	2950891	trans	SPNCRNA.861	non_coding
SPNCRNA.1589	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.159	chromosome_1	3315647	3456618	trans	SPNCRNA.909	non_coding
SPNCRNA.1591	chromosome_1	3321289	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.1592	chromosome_1	3315647	3442884	trans	SPNCRNA.561	non_coding
SPNCRNA.1593	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1595	chromosome_3	2101294	2104480	trans	SPCC576.15c	coding
SPNCRNA.1598	chromosome_1	3321289	3456618	trans	SPAC3H5.13	coding
SPNCRNA.16	chromosome_2	1365999	1385425	trans	SPBC8D2.14c	coding
SPNCRNA.1604	chromosome_3	2087770	2119802	trans	SPNCRNA.1263	non_coding
SPNCRNA.1605	chromosome_1	3315647	3456618	trans	SPNCRNA.909	non_coding
SPNCRNA.1607	chromosome_3	2087770	2119802	trans	SPCC576.14	coding
SPNCRNA.1608	chromosome_3	2101294	2104480	trans	SPCC576.14	coding
SPNCRNA.1613	chromosome_3	2084276	2104480	trans	SPCC576.14	coding
SPNCRNA.1617	chromosome_1	2937800	3326503	trans	SPAC31G5.09c	coding
SPNCRNA.1617	chromosome_2	3724190	3759342	trans	SPBC13G1.15c	coding
SPNCRNA.1618	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1619	chromosome_1	4323910	4366536	trans	SPNCRNA.978	non_coding
SPNCRNA.1620	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1621	chromosome_1,chromosome_1	2665053,4602196	3318540,4949138	trans	SPAC688.03c	coding
SPNCRNA.1623	chromosome_3	2101294	2119802	trans	SPCC576.13	coding
SPNCRNA.1623	chromosome_3	2232524	2264486	trans	SPCC1840.04	coding
SPNCRNA.1628	chromosome_3	2084276	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1629	chromosome_1	5390469	5403412	trans	SPAC3G6.09c	coding
SPNCRNA.1629	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1632	chromosome_3	2084276	2119802	trans	SPCC576.14	coding
SPNCRNA.1633	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1634	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.1635	chromosome_3	2084276	2119802	trans	SPCC576.14	coding
SPNCRNA.1636	chromosome_3	2102509	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1639	chromosome_3	2087770	2123837	trans	SPCC576.14	coding
SPNCRNA.1640	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1643	chromosome_2	3798692	3942052	cis	SPNCRNA.1643	NA
SPNCRNA.1644	chromosome_3	2101294	2119802	trans	SPCC126.02c	coding
SPNCRNA.1647	chromosome_1	2950891	3456618	trans	SPAC31G5.09c	coding
SPNCRNA.1648	chromosome_3	2232524	2264486	trans	SPCC790.03	coding
SPNCRNA.1650	chromosome_1	3030626	3326503	trans	SPNCRNA.888	non_coding
SPNCRNA.1651	chromosome_2	2902515	2906580	trans	SPNCRNA.1562	non_coding
SPNCRNA.1652	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPAC644.06c	coding
SPNCRNA.1653	chromosome_3	2084276	2123837	trans	SPCC576.13	coding
SPNCRNA.1656	chromosome_1	4467160	4611044	trans	SPNCRNA.992	non_coding
SPNCRNA.1657	chromosome_1,chromosome_1	2665053,4602196	3326503,4949138	trans	SPNCRNA.889	non_coding
SPNCRNA.1658	chromosome_1,chromosome_1	2665053,4602196	3318540,4949138	trans	SPNCRNA.885	non_coding
SPNCRNA.166	chromosome_3	2101294	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1661	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPAPB8E5.03	coding
SPNCRNA.1662	chromosome_1	2950891	3318540	trans	SPAC31G5.11	coding
SPNCRNA.1664	chromosome_3	2101294	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1665	chromosome_3	2087770	2123837	trans	SPCC576.14	coding
SPNCRNA.1669	chromosome_1	2925637	2955088	trans	SPNCRNA.863	non_coding
SPNCRNA.1670	chromosome_2	852801	903483	trans	SPNCRNA.1397	non_coding
SPNCRNA.1671	chromosome_1	1077059	1110692	trans	SPNCRNA.712	non_coding
SPNCRNA.1671	chromosome_1	3440649	3557103	trans	SPNCRNA.909	non_coding
SPNCRNA.1672	chromosome_1	3745734	3926238	trans	SPNCRNA.944	non_coding
SPNCRNA.1673	chromosome_1	460756	490432	trans	SPAC24H6.11c	coding
SPNCRNA.1673	chromosome_1	3315647	3920943	trans	SPNCRNA.944	non_coding
SPNCRNA.1674	chromosome_1	3440649	3926065	trans	SPAC3A11.07	coding
SPNCRNA.1675	chromosome_1	2665053	2811385	trans	SPNCRNA.846	non_coding
SPNCRNA.1675	chromosome_3	2102509	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1677	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1678	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1682	chromosome_3	2084276	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1684	chromosome_1,chromosome_1	2665053,4602196	2926804,4949138	trans	SPAC6F6.11c	coding
SPNCRNA.1685	chromosome_2	4222004	4290322	cis	SPNCRNA.1685	NA
SPNCRNA.1686	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPNCRNA.1018	non_coding
SPNCRNA.1686	chromosome_3	2084276	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1687	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPNCRNA.1033	non_coding
SPNCRNA.1687	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1690	chromosome_1	3321289	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.1691	chromosome_1,chromosome_1	2665053,4602196	2926804,4949138	trans	SPNCRNA.1033	non_coding
SPNCRNA.1691	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1692	chromosome_1,chromosome_1	2810876,3315647	2813185,3456618	trans	SPAP32A8.03c	coding
SPNCRNA.1693	chromosome_3	2101294	2123837	trans	SPCC576.13	coding
SPNCRNA.1694	chromosome_3	2101294	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.1696	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.1697	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.171	chromosome_1	2315905	2362151	trans	SPNCRNA.813	non_coding
SPNCRNA.173	chromosome_3	2101294	2104480	trans	SPCC576.13	coding
SPNCRNA.178	chromosome_1	3809960	3919690	trans	SPAC4H3.01	coding
SPNCRNA.181	chromosome_1	4141458	4183961	trans	SPAC25B8.12c	coding
SPNCRNA.188	chromosome_1	3315647	3442884	trans	SPAC26A3.02	coding
SPNCRNA.189	chromosome_3	2084276	2119802	trans	SPCC576.14	coding
SPNCRNA.19	chromosome_1	3440649	3557103	trans	SPNCRNA.909	non_coding
SPNCRNA.197	chromosome_1	2810876	2813185	trans	SPAC1B2.06	coding
SPNCRNA.199	chromosome_1	3554341	3745734	trans	SPAC15A10.10	coding
SPNCRNA.205	chromosome_1	2810876	2813185	cis	SPNCRNA.205	NA
SPNCRNA.209	chromosome_1	2950891	3318540	cis	SPNCRNA.209	NA
SPNCRNA.227	chromosome_1	3315647	3456618	cis	SPNCRNA.227	NA
SPNCRNA.236	chromosome_1	3315647	3326503	cis	SPNCRNA.236	NA
SPNCRNA.239	chromosome_1	3315647	3456618	cis	SPNCRNA.239	NA
SPNCRNA.246	chromosome_1	3315647	3456618	cis	SPNCRNA.246	NA
SPNCRNA.258	chromosome_3	2078298	2119802	trans	SPCC576.14	coding
SPNCRNA.260	chromosome_1	3921447	3926238	trans	SPAC2F3.02	coding
SPNCRNA.261	chromosome_3	2294089	2311533	trans	SPNCRNA.1285	non_coding
SPNCRNA.264	chromosome_1,chromosome_1	2925637,4602196	3318540,4949138	trans	SPNCRNA.74	non_coding
SPNCRNA.269	chromosome_1	3440649	3557103	trans	SPAC1B1.02c	coding
SPNCRNA.277	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.278	chromosome_1	2950891	3030977	trans	SPNCRNA.871	non_coding
SPNCRNA.28	chromosome_1	2925637	3326503	trans	SPNCRNA.861	non_coding
SPNCRNA.29	chromosome_1	2925637	3326503	trans	SPAC688.03c	coding
SPNCRNA.293	chromosome_1,chromosome_1	2665053,4602196	3318540,4949138	trans	SPNCRNA.873	non_coding
SPNCRNA.294	chromosome_1	2937800	2955088	trans	SPNCRNA.861	non_coding
SPNCRNA.298	chromosome_3	2102509	2123837	trans	SPCC576.14	coding
SPNCRNA.299	chromosome_1	2950891	3456618	trans	SPNCRNA.873	non_coding
SPNCRNA.30	chromosome_1,chromosome_1	2665053,4602196	2926804,4949138	trans	SPNCRNA.1018	non_coding
SPNCRNA.301	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.304	chromosome_1,chromosome_1	2665053,4602196	3318540,4949138	trans	SPNCRNA.873	non_coding
SPNCRNA.304	chromosome_2	3827447	3942052	trans	SPBC23E6.01c	coding
SPNCRNA.311	chromosome_3	2101294	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.32	chromosome_2	771542	828758	trans	SPBC530.07c	coding
SPNCRNA.321	chromosome_3	2117330	2125061	trans	SPCC126.02c	coding
SPNCRNA.322	chromosome_1	3315647	3556754	trans	SPNCRNA.909	non_coding
SPNCRNA.329	chromosome_1	3315647	3326503	trans	SPAC2E1P5.02c	coding
SPNCRNA.33	chromosome_3	1814068	1835255	trans	SPCC285.13c	coding
SPNCRNA.34	chromosome_1	2925637	2955088	trans	SPNCRNA.863	non_coding
SPNCRNA.358	chromosome_1	2810876	2813185	trans	SPAC1B2.06	coding
SPNCRNA.38	chromosome_1,chromosome_1	2665053,4602196	3326503,4949138	trans	SPNCRNA.205	non_coding
SPNCRNA.388	chromosome_3	423984	455991	trans	SPCC4G3.12c	coding
SPNCRNA.392	chromosome_1	2925637	2950891	trans	SPNCRNA.861	non_coding
SPNCRNA.403	chromosome_1	3315647	3456618	trans	SPAC2E1P5.02c	coding
SPNCRNA.406	chromosome_1	3315647	3442884	trans	SPAC2E1P5.02c	coding
SPNCRNA.411	chromosome_1	3440649	3919690	trans	SPNCRNA.944	non_coding
SPNCRNA.417	chromosome_1	2893934	2905076	trans	SPACUNK4.06c	coding
SPNCRNA.417	chromosome_3	2087770	2123837	trans	SPCC576.14	coding
SPNCRNA.419	chromosome_1	3315647	3456618	trans	SPAC3H5.13	coding
SPNCRNA.42	chromosome_1	3440649	3745990	trans	SPAC1B1.02c	coding
SPNCRNA.421	chromosome_1	2937800	3326503	trans	SPNCRNA.885	non_coding
SPNCRNA.424	chromosome_1	4323910	4366536	trans	SPNCRNA.978	non_coding
SPNCRNA.427	chromosome_1	3315647	3456618	trans	SPAC2E1P5.02c	coding
SPNCRNA.431	chromosome_1	2950891	3557103	trans	SPAC31G5.08	coding
SPNCRNA.432	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.436	chromosome_1,chromosome_1	2665053,4602196	3326503,4949138	trans	SPNCRNA.889	non_coding
SPNCRNA.440	chromosome_2	4221110	4227280	cis	SPNCRNA.440	NA
SPNCRNA.444	chromosome_3	2101294	2123837	trans	SPCC576.13	coding
SPNCRNA.45	chromosome_3	2078298	2104480	trans	SPCC576.13	coding
SPNCRNA.451	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPAC513.02	coding
SPNCRNA.454	chromosome_3	2078298	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.458	chromosome_2	2311107	2316554	trans	SPBC12D12.05c	coding
SPNCRNA.471	chromosome_3	2078298	2104480	trans	SPCC576.13	coding
SPNCRNA.472	chromosome_1	3809960	3920943	trans	SPAC1071.06	coding
SPNCRNA.501	chromosome_1	3440649	3556754	trans	SPAC3A11.07	coding
SPNCRNA.502	chromosome_1	3440649	3557103	trans	SPNCRNA.909	non_coding
SPNCRNA.505	chromosome_1	3809960	3919690	trans	SPAC4H3.11c	coding
SPNCRNA.506	chromosome_3	2102509	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.51	chromosome_3	2117330	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.510	chromosome_2	2201006	2228418	trans	SPBC14C8.19	coding
SPNCRNA.513	chromosome_1	3809960	3919690	trans	SPNCRNA.944	non_coding
SPNCRNA.517	chromosome_1	2937800	3318540	trans	SPNCRNA.887	non_coding
SPNCRNA.517	chromosome_3	2102509	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.519	chromosome_1	3315647	3456618	trans	SPNCRNA.903	non_coding
SPNCRNA.52	chromosome_3	2078298	2104480	trans	SPCC576.14	coding
SPNCRNA.523	chromosome_1	3315647	3557103	trans	SPAP32A8.03c	coding
SPNCRNA.525	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.532	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.545	chromosome_1	5449783	5452741	trans	SPAC1039.02	coding
SPNCRNA.549	chromosome_3	2084276	2093353	cis	SPNCRNA.549	NA
SPNCRNA.551	chromosome_1	2810876	2813185	trans	SPAC1B2.03c	coding
SPNCRNA.552	chromosome_3	2087770	2119802	trans	SPCC126.02c	coding
SPNCRNA.554	chromosome_3	2087770	2123837	trans	SPCC126.04c	coding
SPNCRNA.555	chromosome_3	2078298	2119802	trans	SPCC576.13	coding
SPNCRNA.556	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.559	chromosome_3	2102509	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.560	chromosome_2	2311107	2316554	trans	SPBC12D12.09	coding
SPNCRNA.561	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.567	chromosome_3	2078298	2104480	trans	SPCC576.14	coding
SPNCRNA.569	chromosome_3	2101294	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.573	chromosome_1	3554341	3745990	trans	SPAC17G6.12	coding
SPNCRNA.574	chromosome_3	2087770	2104480	trans	SPCC576.14	coding
SPNCRNA.575	chromosome_3	2087770	2123837	trans	SPCC576.16c	coding
SPNCRNA.578	chromosome_3	2087770	2123837	trans	SPCC576.14	coding
SPNCRNA.58	chromosome_1	2810876	3326503	trans	SPNCRNA.885	non_coding
SPNCRNA.583	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPNCRNA.861	non_coding
SPNCRNA.584	chromosome_3	2084276	2123837	trans	SPCC576.16c	coding
SPNCRNA.585	chromosome_1	3315647	3326503	trans	SPAPB1E7.09	coding
SPNCRNA.600	chromosome_3	2101294	2104480	trans	SPCC576.13	coding
SPNCRNA.602	chromosome_1	4947071	4961351	trans	SPAC1B3.20	coding
SPNCRNA.604	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.606	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPNCRNA.1018	non_coding
SPNCRNA.607	chromosome_1	2937800	3442884	trans	SPAC31G5.09c	coding
SPNCRNA.608	chromosome_1,chromosome_1	2665053,4602196	2926804,4949138	trans	SPAC4F10.04	coding
SPNCRNA.608	chromosome_3	2087770	2123837	trans	SPNCRNA.1264	non_coding
SPNCRNA.609	chromosome_1,chromosome_1	2665053,4463093	2926804,4949138	trans	SPNCRNA.1018	non_coding
SPNCRNA.611	chromosome_1	3321289	3456618	trans	SPNCRNA.909	non_coding
SPNCRNA.613	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.614	chromosome_1	3321289	3442884	trans	SPAC2E1P5.02c	coding
SPNCRNA.615	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.616	chromosome_2	3827447	3868726	trans	SPBC23E6.01c	coding
SPNCRNA.617	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPNCRNA.1014	non_coding
SPNCRNA.618	chromosome_1	3315647	3326503	trans	SPAC2E1P5.02c	coding
SPNCRNA.62	chromosome_1	3315647	3745734	trans	SPAC17G6.12	coding
SPNCRNA.621	chromosome_1	2810876	2955088	trans	SPNCRNA.209	non_coding
SPNCRNA.623	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.626	chromosome_2	3839530	3868726	trans	SPBC23E6.10c	coding
SPNCRNA.627	chromosome_1	3440649	3556754	trans	SPAC3A11.07	coding
SPNCRNA.628	chromosome_2	2304929	2310884	trans	SPBC12D12.02c	coding
SPNCRNA.632	chromosome_3	2101294	2123837	trans	SPCC576.14	coding
SPNCRNA.634	chromosome_1	3440649	3557103	trans	SPNCRNA.909	non_coding
SPNCRNA.637	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.638	chromosome_3	2101294	2104480	trans	SPCC576.15c	coding
SPNCRNA.64	chromosome_3	1525844	1542296	trans	SPNCRNA.1202	non_coding
SPNCRNA.640	chromosome_1	3321289	3442884	trans	SPAC3H5.13	coding
SPNCRNA.642	chromosome_1,chromosome_1	2665053,4602196	3318540,4949138	trans	SPAC688.03c	coding
SPNCRNA.642	chromosome_3	2087770	2123837	trans	SPNCRNA.1262	non_coding
SPNCRNA.644	chromosome_1	3315647	3326503	trans	SPAC2E1P5.02c	coding
SPNCRNA.647	chromosome_1	2810876	3326503	trans	SPNCRNA.885	non_coding
SPNCRNA.647	chromosome_3	2087770	2104480	trans	SPCC576.06c	coding
SPNCRNA.648	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.650	chromosome_1	382788	490432	cis	SPNCRNA.650	NA
SPNCRNA.653	chromosome_1	2950891	3318540	trans	SPNCRNA.887	non_coding
SPNCRNA.653	chromosome_3	2101294	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.655	chromosome_1	3315647	3456618	trans	SPNCRNA.909	non_coding
SPNCRNA.657	chromosome_1	2950891	3318540	trans	SPAC31G5.09c	coding
SPNCRNA.660	chromosome_3	2101294	2123837	trans	SPCC126.02c	coding
SPNCRNA.661	chromosome_1	3315647	3456618	trans	SPNCRNA.909	non_coding
SPNCRNA.663	chromosome_1	2810876	2813185	trans	SPAC1B2.06	coding
SPNCRNA.664	chromosome_1	3315647	3557103	trans	SPAC3A11.06	coding
SPNCRNA.665	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.67	chromosome_1	2937800	2955088	trans	SPNCRNA.863	non_coding
SPNCRNA.670	chromosome_1	3315647	3456618	trans	SPAP32A8.03c	coding
SPNCRNA.670	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.675	chromosome_1	2950891	3456618	trans	SPNCRNA.885	non_coding
SPNCRNA.678	chromosome_1	817058	847765	cis	SPNCRNA.678	NA
SPNCRNA.678	chromosome_1	2569788	2604820	trans	SPAC823.09c	coding
SPNCRNA.679	chromosome_3	2084276	2119802	trans	SPCC576.16c	coding
SPNCRNA.681	chromosome_1	3315647	3456618	trans	SPNCRNA.909	non_coding
SPNCRNA.682	chromosome_3	2101294	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.683	chromosome_3	2101294	2123837	trans	SPCC126.04c	coding
SPNCRNA.684	chromosome_1	3315647	3745734	trans	SPAP32A8.03c	coding
SPNCRNA.688	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.689	chromosome_3	2101294	2123837	trans	SPCC576.13	coding
SPNCRNA.690	chromosome_1	3315647	3557103	trans	SPAC1B1.02c	coding
SPNCRNA.691	chromosome_1,chromosome_1	2810876,4323910	2813185,4366536	trans	SPAC27F1.08	coding
SPNCRNA.693	chromosome_3	2078298	2119802	trans	SPCC576.14	coding
SPNCRNA.696	chromosome_1	3315647	3442884	trans	SPAC3H5.13	coding
SPNCRNA.697	chromosome_1	3315647	3456618	trans	SPNCRNA.903	non_coding
SPNCRNA.700	chromosome_1,chromosome_1	2661698,4602196	2926804,4949138	trans	SPNCRNA.1014	non_coding
SPNCRNA.702	chromosome_3	2087770	2119802	trans	SPNCRNA.1264	non_coding
SPNCRNA.703	chromosome_1	2925637	2955088	trans	SPNCRNA.862	non_coding
SPNCRNA.713	chromosome_3	2087770	2123837	trans	SPCC576.13	coding
SPNCRNA.714	chromosome_2	3635637	3712576	trans	SPBP8B7.21	coding
SPNCRNA.716	chromosome_1	3315647	3557103	trans	SPAC1B1.02c	coding
SPNCRNA.718	chromosome_1,chromosome_1	2665053,4602196	2955088,4949138	trans	SPAC1834.07	coding
SPNCRNA.719	chromosome_3	2087770	2123837	trans	SPNCRNA.1265	non_coding
SPNCRNA.72	chromosome_1	3315647	3557103	cis	SPNCRNA.72	NA
